Score1,Text1,Score2,Text2
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",62.15625,"[""In my opinion, it is necessary for college students to have part-time job once their school grade or other condition become steady. Why? First, college students are old enough to be financially dependent. They are no more kids, and they have the responsibility to lessen the pressure from their parent. They have to understand how hard is working, thus, they can save and never waste their money. Second, they are no more students in a few years, so they have to judge what kind of job suit them through taking part-time jobs. Take me as an example. As a male, although I have to do the military responsibility first, and after one year then I have to work. I am very afraid now. Many of my classmates are worried about finding no job, and I may face the same situation after one year. One of my classmates declined a chance to be a teacher in the kindergarten, because she found herself having no interest in education. And some of my classmates felt sad and worried after the interview of a job, because they found themselves having no the skills or experiences that the boss wanted. So I think it's good to test college students' ability by having part-time job.""]"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",59.228125,"['In college, students want to find something to do to have the new experience and money. There are many ways to find something to do and the best one is part time job. It is good for students to do the part time job because it will make the students get more experiences, students will earn money, and they may have the opportunities to get the job in future. Firstly, it is good for students to do the part time jobs because students will get more experiences. When students have to do the jobs, they will face many situations from consumers and the boss of them. They will have more patients and learn more to live with others in societies. Secondly, students will earn more money while they are learning. Part time job makes money for students too. Student will know the value of money and how hard they find them. From this, they will know how to use money and they will have money if they have to use it. Finally, another reason why it is good for students to have a part time job is they might get more opportunities for their works in future. If students work, they will meet many people. In addition, if the agency finds that this student is good at working, they can remember your name and reserve this student for doing the job when this student graduates. All in all, the students might strongly believe that to do the part time job is necessary and important. Because part time job can give more experiences, make money, and provide more opportunities for student in the future.']"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",36.73125,"['A part-time job for college student ? Hmm.... of course this statement not strange again in your ears, if you talk about a part – time job; we will find most of agreement and disagreement. How about you ? is this important to you ? Firstly, well. Everybody have difference opinions. Perhaps, I think a part – time job for college students so very important at this moment because the workers students could pocket money by self to buy all instrument of living self. In this moment, college students could buy a book, food, drink, enjoy with special friend, and more. Secondly, I feel a part – time job help parent. If other students family could not enough needed to college student( child ) so, who is again will be completing need for college students ?, of course self college students. At this moment, college students to value a great struggle in living self. Thirdly, in my opinion, a part – time job for college students because college students to have a full free time, then college students to take function about tme use a good deal happened everything ok. Fourthly, i feel a part – time job as experience to college students because the experience is the best teacher as added knowledge for college students. For the reason above, only some opinion about it is important for college students to have a part – time job in living college students. Actually, no wrong of agreement about a part – time job, we must realize that apart – time job for college students.']"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",64.903125,"['Nowadays, more and more college students think it is of great value and necessity to get a part-time job. For me, I am also one of them. I fully agree with that it is important for college students to have a part-time job. The reasons are as follows. Firstly, gaining a part-time job is not only for the purpose of earning much money. What values more is the experience you get to promote your capacity such as communication, independence, your solution to an issue, and so on. That is to say, you can do things on your own if you gain some experience from part-time job. Secondly, it is a good opportunity to be involved in the society, forming a foundation for your future work. We are students but we are adults now. Therefore, the campus is not the only place we should stay. Outside school, you will see more interesting things. However, what I want to say is that a job will certainly take much of your spare time that your may feel stressed. So you should learn to schedule your time before working. In that way, I believe you can balance your time and lead a colorful college life.']"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",59.86875,"[""I agree that it is important for college students to have a part-time job. There are several reasons. First, you can earn money in your own. When we grow up, the entire bill about studying was paid by our parents. Usually one enters the college at the age of eighteen. Eighteen years old means you are an adult. You should share the economical load of your family. You can use the money to pay for your registration and learn to be independent. Second, you can learn how to deal with problems encountered in your work. When you solve these problems, you can get experiences. Those experiences will one day help you when you graduate from school. Last, you can make friends from your work. A good friend will be help of you future work, especially when you are in trouble. He can save you when you need help. But as a student, your primary goal is get good grade to pass the exam. So don't spend too much time at part-time job. You need time to study and go to class. Try to distribute your time among class, part-time job, playing and rest! Those things must be balanced. Or you will be regret in the future.""]"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",49.631249999999994,"['Now I am studying at Mae Fah Luang University, Chiang Rai, Thailand. I am studying in school of liberal arts English major. I agree with part time job. Part time job can make teenagers increase responsibility, develop their own personalities. Teenagers who work part time job can practice to be careful when they meet many kind people and they will know benefit of money, how hard to earn it. I agree with a part time job. The first reason is part time job can help teenagers preparing life to adult that must have more responsibility. When teenagers take a part time job must have responsibility to manage time for study, relax, work, and travel. Second the young can learn how to life with other people, ad just the unfamiliar environment. Third teenagers learn what that she or he want to be in the future. They can plan what they have to learn that useful for their future job. Finally, teenager will know benefit or money, how hard to earn it, I think that no one wants to waste the money that they have to exchange by their effort. In conclusion, part time job is the good idea to prepare the young change to adult. I hope that the schools or universities and parents will support young people to work part time job.']"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",44.1875,"[""In order to be an independent adult, we have to work in our student life. We will get much money and experience. Learning how to live in the world. For example, I had three part time job in my school life. First part time job is a guide. My work is taking Japanese tourist to go around Taipei City. I love traveling, so I enjoy the part time job. It's interested to me. Second part time job is a cram school teacher. I have to teach junior high school student geography. The work is more difficult than the first part time job. I have to promote their geography of test grade. If students don't to learn the subject, I would be disturbed by student's parents and the cram school other teachers. Not only make high geography of test grade, but also to edit new geography textbook. It's not easy to me. Third part time job is KFC's clerk. The work is a busy part time job. I have to clean tables, introduce set, and fry the chicken. I hate the job, so after 3 month I quit the part time job. Although I have some bad experience, it's still important to me. These experience abundant my life.""]"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",73.85,"[""I think there are several reasons it is important for university students to get a part-time job, and I outline two of them below. The first is that part-time jobs are a valuable way to see how what students have learnt in class applies in the real world. Classroom education, especially at the university level, tends to be academic and theory-oriented. There is often little opportunity to see how these theories apply in practical usage. A part-time job in the same field as the student's degree will allow them to learn from professionals who apply these concepts on a daily basis. This will be a useful contrast from university classes, which are almost always taught by researchers. The second benefit of obtaining part-time employment alongside higher education is that it gives the student opportunities to pick up skills that they will need later when they enter the workforce, but are not taught in traditional university curricula. These include interpersonal skills and effective communication. University education is primarily designed to test whether the theoretical concepts taught have been learnt with sufficient clarity. When students enter the workforce, however, they often need to apply these concepts in concert with their colleagues. This will require them to communicate effectively and clearly. A part-time job will definitely give them an opportunity to exercise and improve this set of skills.""]"
68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]",45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",62.15625,"[""In my opinion, it is necessary for college students to have part-time job once their school grade or other condition become steady. Why? First, college students are old enough to be financially dependent. They are no more kids, and they have the responsibility to lessen the pressure from their parent. They have to understand how hard is working, thus, they can save and never waste their money. Second, they are no more students in a few years, so they have to judge what kind of job suit them through taking part-time jobs. Take me as an example. As a male, although I have to do the military responsibility first, and after one year then I have to work. I am very afraid now. Many of my classmates are worried about finding no job, and I may face the same situation after one year. One of my classmates declined a chance to be a teacher in the kindergarten, because she found herself having no interest in education. And some of my classmates felt sad and worried after the interview of a job, because they found themselves having no the skills or experiences that the boss wanted. So I think it's good to test college students' ability by having part-time job.""]"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",59.228125,"['In college, students want to find something to do to have the new experience and money. There are many ways to find something to do and the best one is part time job. It is good for students to do the part time job because it will make the students get more experiences, students will earn money, and they may have the opportunities to get the job in future. Firstly, it is good for students to do the part time jobs because students will get more experiences. When students have to do the jobs, they will face many situations from consumers and the boss of them. They will have more patients and learn more to live with others in societies. Secondly, students will earn more money while they are learning. Part time job makes money for students too. Student will know the value of money and how hard they find them. From this, they will know how to use money and they will have money if they have to use it. Finally, another reason why it is good for students to have a part time job is they might get more opportunities for their works in future. If students work, they will meet many people. In addition, if the agency finds that this student is good at working, they can remember your name and reserve this student for doing the job when this student graduates. All in all, the students might strongly believe that to do the part time job is necessary and important. Because part time job can give more experiences, make money, and provide more opportunities for student in the future.']"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",36.73125,"['A part-time job for college student ? Hmm.... of course this statement not strange again in your ears, if you talk about a part – time job; we will find most of agreement and disagreement. How about you ? is this important to you ? Firstly, well. Everybody have difference opinions. Perhaps, I think a part – time job for college students so very important at this moment because the workers students could pocket money by self to buy all instrument of living self. In this moment, college students could buy a book, food, drink, enjoy with special friend, and more. Secondly, I feel a part – time job help parent. If other students family could not enough needed to college student( child ) so, who is again will be completing need for college students ?, of course self college students. At this moment, college students to value a great struggle in living self. Thirdly, in my opinion, a part – time job for college students because college students to have a full free time, then college students to take function about tme use a good deal happened everything ok. Fourthly, i feel a part – time job as experience to college students because the experience is the best teacher as added knowledge for college students. For the reason above, only some opinion about it is important for college students to have a part – time job in living college students. Actually, no wrong of agreement about a part – time job, we must realize that apart – time job for college students.']"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",64.903125,"['Nowadays, more and more college students think it is of great value and necessity to get a part-time job. For me, I am also one of them. I fully agree with that it is important for college students to have a part-time job. The reasons are as follows. Firstly, gaining a part-time job is not only for the purpose of earning much money. What values more is the experience you get to promote your capacity such as communication, independence, your solution to an issue, and so on. That is to say, you can do things on your own if you gain some experience from part-time job. Secondly, it is a good opportunity to be involved in the society, forming a foundation for your future work. We are students but we are adults now. Therefore, the campus is not the only place we should stay. Outside school, you will see more interesting things. However, what I want to say is that a job will certainly take much of your spare time that your may feel stressed. So you should learn to schedule your time before working. In that way, I believe you can balance your time and lead a colorful college life.']"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",59.86875,"[""I agree that it is important for college students to have a part-time job. There are several reasons. First, you can earn money in your own. When we grow up, the entire bill about studying was paid by our parents. Usually one enters the college at the age of eighteen. Eighteen years old means you are an adult. You should share the economical load of your family. You can use the money to pay for your registration and learn to be independent. Second, you can learn how to deal with problems encountered in your work. When you solve these problems, you can get experiences. Those experiences will one day help you when you graduate from school. Last, you can make friends from your work. A good friend will be help of you future work, especially when you are in trouble. He can save you when you need help. But as a student, your primary goal is get good grade to pass the exam. So don't spend too much time at part-time job. You need time to study and go to class. Try to distribute your time among class, part-time job, playing and rest! Those things must be balanced. Or you will be regret in the future.""]"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",49.631249999999994,"['Now I am studying at Mae Fah Luang University, Chiang Rai, Thailand. I am studying in school of liberal arts English major. I agree with part time job. Part time job can make teenagers increase responsibility, develop their own personalities. Teenagers who work part time job can practice to be careful when they meet many kind people and they will know benefit of money, how hard to earn it. I agree with a part time job. The first reason is part time job can help teenagers preparing life to adult that must have more responsibility. When teenagers take a part time job must have responsibility to manage time for study, relax, work, and travel. Second the young can learn how to life with other people, ad just the unfamiliar environment. Third teenagers learn what that she or he want to be in the future. They can plan what they have to learn that useful for their future job. Finally, teenager will know benefit or money, how hard to earn it, I think that no one wants to waste the money that they have to exchange by their effort. In conclusion, part time job is the good idea to prepare the young change to adult. I hope that the schools or universities and parents will support young people to work part time job.']"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",44.1875,"[""In order to be an independent adult, we have to work in our student life. We will get much money and experience. Learning how to live in the world. For example, I had three part time job in my school life. First part time job is a guide. My work is taking Japanese tourist to go around Taipei City. I love traveling, so I enjoy the part time job. It's interested to me. Second part time job is a cram school teacher. I have to teach junior high school student geography. The work is more difficult than the first part time job. I have to promote their geography of test grade. If students don't to learn the subject, I would be disturbed by student's parents and the cram school other teachers. Not only make high geography of test grade, but also to edit new geography textbook. It's not easy to me. Third part time job is KFC's clerk. The work is a busy part time job. I have to clean tables, introduce set, and fry the chicken. I hate the job, so after 3 month I quit the part time job. Although I have some bad experience, it's still important to me. These experience abundant my life.""]"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",73.85,"[""I think there are several reasons it is important for university students to get a part-time job, and I outline two of them below. The first is that part-time jobs are a valuable way to see how what students have learnt in class applies in the real world. Classroom education, especially at the university level, tends to be academic and theory-oriented. There is often little opportunity to see how these theories apply in practical usage. A part-time job in the same field as the student's degree will allow them to learn from professionals who apply these concepts on a daily basis. This will be a useful contrast from university classes, which are almost always taught by researchers. The second benefit of obtaining part-time employment alongside higher education is that it gives the student opportunities to pick up skills that they will need later when they enter the workforce, but are not taught in traditional university curricula. These include interpersonal skills and effective communication. University education is primarily designed to test whether the theoretical concepts taught have been learnt with sufficient clarity. When students enter the workforce, however, they often need to apply these concepts in concert with their colleagues. This will require them to communicate effectively and clearly. A part-time job will definitely give them an opportunity to exercise and improve this set of skills.""]"
45.253125,"[""I agree with it is important for college students to have a part time job. As we know, the cost for college student is too much (in this case, we can say expensive). It's easy if the parent from that students is rich people. But, how about the students with contrary condition? So, part time job its better solution for this situation. The student can help the parent to don't lost the cost too much. In the other hand, the students have new experience beside their daily activity(studying). The students must be smart to split their time. Because they add new activity for their time, studying and have a part time job. It's proudly can get their money by themselves than they must ask money from their parents as requirements in college. In my opinion, they are independent student. If all college students do that, I think the parents don't worry about financial problem. And for that student, it can be a start before they work at company after they graduate from that college. Maybe we can say its training to get a new skill for a job. So it's positive think for that student. In this era, nothing to say shine for do a something. If we can, why not? We can learn from college student who have a part time job. They get money with themselves, so they help they parents. And I think they make proud their parent with what they are doing.""]",68.25,"[""As we all know, some college students have part-time jobs to support their life in college, and other students spend their parents' money to live their life. Many times it's hard for us to say who is right or who is wrong. But in social opinion, also in my opinion, it is important for college students to have part-time jobs. Firstly, having part-time jobs to support college students' life in college can reduce their parents' financial burden. Our parents are no longer giving money to us or give less money to us. It can save the whole family's expenses. Secondly, having part-time jobs can develop our ability. If we have a part-time job, we will know the society or interpersonal relationship better, and we may make friends with more people. It's useful for our future work. In other words we can prepare for our future. In a word, working opens our eyes. Finally, using the money that earned by ourselves, will make us feel great. We all know that food made by ourselves tastes more delicious, the house built by ourselves live more comfortable. As the same way, the money earned by ourselves spends more fulfilling. No matter you live in a poor family or rich family or well-off family, having part-time jobs can help you in many ways. So it is important for college students to have part-time jobs.""]"
